molecule,Compound,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
157_reduced,O[C]1CCCCN1,8,1,0,0,0,1,0,1,101.148,2.276,293.948,217.485,76.462,0,0,436.663,2,3.2,0.0118612,0.0153955,0.9469478,10.679,3.458,7.354,6.807,-0.523,0.619,0.59,-3.117,465.273,0.333,239.365,-4.895,9.213,-2.663,1,-0.715,2,71.633,0,0,36.957,2,0,6,0,6,5,7,0,4.408
158_reduced,N=[C]c1ccccc1,6,0,0,0,0,2,0,1,105.139,1.824,305.112,22.008,56.741,226.364,0,454.682,1,1.5,0.0073201,0.0049162,0.9372263,12.92,4.776,5.923,4.88,1.155,-0.579,-1.114,-3.627,2869.652,0.012,1545.999,-1.576,9.471,0.235,0,-0.52,3,95.6,0,0,23.805,1,0,6,0,6,0,8,0,293.811
158_reduced,N=[C]c1ccccc1,6,0,0,0,0,2,0,1,105.139,2.916,305.115,22.001,56.756,226.358,0,454.689,1,1.5,0.0187013,0.0049162,0.9372262,12.92,4.776,6.08,4.88,1.155,-0.579,-1.114,-3.627,2868.666,0.012,1545.425,-1.576,9.682,0.419,0,-0.52,3,95.597,0,0,23.813,1,0,6,0,6,0,8,0,293.567
159_reduced,CO[C](O)c1ccccc1,2,0,0,0,0,3,1,1,138.166,2.479,354.637,107.361,42.634,204.643,0,544.68,1,3.4,0.0112843,0.0095873,0.9095119,15.672,5.225,7.777,6.406,1.653,-1.378,-1.188,-3.972,3904.864,0.039,2156.78,-1.296,9.681,-0.108,0,-0.607,3,100,0,0,29.495,2,0,6,0,6,0,10,0,415.35
159_reduced,CO[C](O)c1ccccc1,2,0,0,0,0,3,1,1,138.166,2.479,354.637,107.361,42.634,204.643,0,544.68,1,3.4,0.0112825,0.0095873,0.909512,15.672,5.225,7.777,6.406,1.653,-1.378,-1.188,-3.972,3904.862,0.039,2156.779,-1.296,9.681,-0.108,0,-0.607,3,100,0,0,29.495,2,0,6,0,6,0,10,0,415.35
16_reduced,c1ccc[C]C1,14,0,0,0,0,0,0,2,84.161,0,292.977,292.977,0,0,0,436.047,0,0,0,0,0.9491903,11.297,2.485,2.429,-1.073,2.86,-3.118,-3.222,-2.354,9906.038,0.779,5899.293,-0.233,11.348,-3.514,0,-0.116,3,100,0,0,0,0,0,6,0,6,6,6,0,29.534
160_reduced,O[C](O)c1ccccc1,3,0,0,0,0,3,1,0,124.139,3.915,320.838,19.284,101.257,200.297,0,483.432,2,3.4,0.0317003,0.0149868,0.9284743,13.179,5.357,8.957,8.159,0.442,-0.738,-1.03,-3.645,1085.63,-0.4,540.652,-2.392,9.82,0.032,0,-0.735,3,83.867,0,0,45.075,2,0,6,0,6,0,9,0,95.181
161_reduced,O[C]1CCCO1,10,0,0,0,0,1,1,1,88.106,3.265,245.396,197.882,47.514,0,0,358.072,1,3.4,0.0297797,0.0138552,0.9937518,7.534,2.732,5.08,5.226,-0.039,0.092,-0.148,-1.633,3510.18,0.182,1922.147,-2.299,10.87,-2.813,0,-0.878,3,90.174,0,0,31.801,2,0,5,0,5,4,6,0,547.099
161_reduced,O[C]1CCCO1,10,0,0,0,0,1,1,1,88.106,3.262,245.389,197.884,47.504,0,0,358.073,1,3.4,0.0297255,0.0138556,0.9937821,7.534,2.733,5.079,5.226,-0.039,0.092,-0.148,-1.633,3510.876,0.183,1922.559,-2.299,10.87,-2.814,0,-0.878,3,90.176,0,0,31.801,2,0,5,0,5,4,6,0,547.431
162_reduced,N#Cc1cccc([C]=N)c1,1,0,0,0,0,3,0,-1,130.149,7.349,343.377,22.007,128.669,192.7,0,520.22,1,3,0.1038249,0.0087368,0.9110007,14.579,5.491,8.858,6.489,0.901,-1.876,-2.165,-3.891,596.661,-0.651,283.099,-2.924,9.923,0.792,0,-0.607,3,81.899,0,0,49.581,2,0,6,0,6,0,10,0,1.132
162_reduced,N#Cc1cccc([C]=N)c1,1,0,0,0,0,3,0,-1,130.149,5.124,343.435,21.998,128.698,192.74,0,520.251,1,3,0.0504684,0.0087353,0.9108829,14.581,5.491,8.127,6.49,0.901,-1.876,-2.165,-3.893,596.294,-0.651,282.911,-2.924,10.109,0.963,0,-0.607,3,81.894,0,0,49.594,2,0,6,0,6,0,10,0,1.128
163_reduced,COC(=O)c1ccc([C]=N)cc1,1,0,0,0,0,5,1,0,165.191,4.184,394.191,129.432,99.452,165.307,0,619.487,2,4.9,0.0282587,0.0175794,0.8915517,17.006,6.22,10.856,9.121,0.636,-1.262,-1.285,-4.075,1129.261,-0.572,564.176,-2.29,9.531,0.385,0,-0.714,3,85.307,0,0,53.301,3,0,6,0,6,0,12,0,46.392
163_reduced,COC(=O)c1ccc([C]=N)cc1,1,0,0,0,0,5,1,0,165.191,3.898,394.146,129.404,99.43,165.311,0,619.442,2,4.9,0.0245289,0.0175814,0.8916109,17.004,6.22,10.805,9.121,0.636,-1.261,-1.285,-4.074,1129.807,-0.572,564.47,-2.29,9.726,0.57,0,-0.714,3,85.31,0,0,53.307,3,0,6,0,6,0,12,0,46.507
163_reduced,COC(=O)c1ccc([C]=N)cc1,1,0,0,0,0,5,1,0,165.191,4.184,394.191,129.432,99.452,165.307,0,619.487,2,4.9,0.0282607,0.0175794,0.8915517,17.006,6.22,10.856,9.121,0.636,-1.262,-1.285,-4.075,1129.262,-0.572,564.176,-2.29,9.531,0.385,0,-0.714,3,85.307,0,0,53.301,3,0,6,0,6,0,12,0,46.392
163_reduced,COC(=O)c1ccc([C]=N)cc1,1,0,0,0,0,5,1,0,165.191,3.898,394.146,129.405,99.43,165.311,0,619.442,2,4.9,0.0245322,0.0175814,0.891611,17.004,6.22,10.805,9.121,0.636,-1.261,-1.285,-4.074,1129.807,-0.572,564.47,-2.29,9.726,0.57,0,-0.714,3,85.31,0,0,53.307,3,0,6,0,6,0,12,0,46.507
164_reduced,N#Cc1ccccc1[C]=N,2,0,0,0,0,3,0,-1,130.149,3.919,337.994,15.47,122.219,200.305,0,515.379,1,3,0.029805,0.0088759,0.9197573,14.458,5.538,7.797,6.484,0.913,-1.798,-2.165,-3.786,686.908,-0.581,329.653,-2.778,9.897,0.88,0,-0.616,3,83.067,0,0,49.381,2,0,6,0,6,0,10,0,1.938
164_reduced,N#Cc1ccccc1[C]=N,1,0,0,0,0,3,0,-1,130.149,6.752,338.076,15.482,122.234,200.361,0,515.454,1,3,0.0884469,0.0088737,0.9196252,14.462,5.538,8.602,6.485,0.913,-1.799,-2.165,-3.788,686.685,-0.581,329.537,-2.778,10.079,1.044,0,-0.615,3,83.065,0,0,49.387,2,0,6,0,6,0,10,0,1.932
165_reduced,N#Cc1ccc([C]=N)cc1,1,0,0,0,0,3,0,-1,130.149,6.206,343.405,22.017,128.738,192.65,0,520.254,1,3,0.0740362,0.008736,0.9109665,14.58,5.491,8.45,6.489,0.9,-1.876,-2.165,-3.891,595.765,-0.652,282.639,-2.925,9.852,0.947,0,-0.607,3,81.886,0,0,49.595,2,0,6,0,6,0,10,0,1.127
165_reduced,N#Cc1ccc([C]=N)cc1,2,0,0,0,0,3,0,-1,130.149,2.909,343.433,22.022,128.763,192.647,0,520.304,1,3,0.0162629,0.0087353,0.910951,14.582,5.492,7.658,6.49,0.9,-1.876,-2.165,-3.892,595.44,-0.652,282.473,-2.926,10.05,1.136,0,-0.607,3,81.883,0,0,49.606,2,0,6,0,6,0,10,0,1.124
166_reduced,Cc1cc(C)c([S](=O)(O)Cl)c(C)c1,2,0,0,0,0,3,1,0,220.713,5.777,420.375,215.321,73.437,69.189,62.427,695.495,2,0.5,0.0479785,0.0016821,0.9030765,20.414,6.695,10.071,4.483,2.875,-3.07,-3.554,-3.43,1992.947,-0.064,2291.114,-2.341,7.118,0.798,4,0.079,3,100,0,0,40.21,2,0,6,0,6,0,13,0,0.856
166_reduced,Cc1cc(C)c([S](=O)(O)Cl)c(C)c1,2,0,0,0,0,3,1,0,220.713,4.387,414.324,212.322,75.274,66.802,59.926,695.074,2,0.5,0.0276889,0.0017067,0.9158953,20.375,6.777,9.801,4.464,2.848,-2.947,-3.554,-3.211,1914.603,-0.068,2125.787,-2.383,7.136,0.764,4,0.079,3,100,0,0,41.061,2,0,6,0,6,0,13,0,1.031
167_reduced,Cc1ccc([S](=O)(O)Cl)cc1,2,0,0,0,0,3,1,0,192.66,5.931,387.134,88.163,94.239,135.103,69.628,609.527,2,0.5,0.0577069,0.0018265,0.8980474,17.603,6.412,9.445,4.995,2.281,-2.486,-2.97,-3.826,1265.407,-0.225,1535.581,-2.492,7.141,0.742,2,-0.164,3,95.825,0,0,46.152,2,0,6,0,6,0,11,0,2.025
167_reduced,Cc1ccc([S](=O)(O)Cl)cc1,2,0,0,0,0,3,1,0,192.66,5.972,387.154,88.167,94.16,135.107,69.719,609.569,2,0.5,0.0585096,0.0018264,0.8980422,17.605,6.413,9.457,4.995,2.282,-2.487,-2.97,-3.826,1267.582,-0.225,1540.192,-2.491,7.141,0.747,2,-0.164,3,95.846,0,0,46.13,2,0,6,0,6,0,11,0,2.028
168_reduced,O=C1O[C](O)c2ccccc21,3,0,0,0,0,1,1,-1,150.134,7.656,319.095,27.94,120.893,170.262,0,497.135,1,4.7,0.1179195,0.0147291,0.9511036,14.725,5.466,10.082,8.341,-0.033,-0.81,-1.118,-3.135,707.083,-0.388,340.13,-3.052,10.289,0.859,0,-0.784,3,77.755,0,0,65.313,3,0,9,0,9,1,11,0,25.921
168_reduced,O=C1O[C](O)c2ccccc21,3,0,0,0,0,1,1,-1,150.134,7.657,319.095,27.94,120.893,170.262,0,497.135,1,4.7,0.1179268,0.0147291,0.9511036,14.725,5.466,10.082,8.341,-0.033,-0.81,-1.118,-3.135,707.083,-0.388,340.13,-3.052,10.289,0.859,0,-0.784,3,77.755,0,0,65.313,3,0,9,0,9,1,11,0,25.921
169_reduced,O[C](Cl)c1ccccc1,2,0,0,0,0,2,1,1,142.585,4.002,330.672,18.178,47.891,196.676,67.927,505.427,1,1.7,0.0316915,0.0051411,0.9279838,14.667,5.447,7.205,4.9,1.879,-1.056,-1.758,-3.635,3481.349,0.239,4487.664,-1.517,9.79,0.148,2,-0.416,3,100,0,0,22.048,1,0,6,0,6,0,9,0,91.345
169_reduced,O[C](Cl)c1ccccc1,2,0,0,0,0,2,1,1,142.585,4.002,330.672,18.178,47.891,196.675,67.927,505.427,1,1.7,0.0316942,0.0051411,0.9279837,14.667,5.447,7.205,4.9,1.879,-1.056,-1.758,-3.635,3481.333,0.239,4487.635,-1.517,9.79,0.148,2,-0.416,3,100,0,0,22.049,1,0,6,0,6,0,9,0,91.345
17_reduced,CC[C]c1ccc(C)cc1,6,0,0,0,0,2,0,2,134.221,0.114,393.267,251.65,0,141.617,0,618.913,0,0,2.09E-05,0,0.8930934,18.683,4.905,5.075,0.337,4.006,-4.224,-4.258,-3.937,9906.038,0.696,5899.293,-0.829,9.21,-0.316,2,0.33,3,100,0,0,0,0,0,6,0,6,0,10,0,1.099
170_reduced,O=C(O[C](O)c1ccccc1)c1ccccc1,1,0,0,0,0,4,2,0,228.247,3.39,490.32,11.041,90.092,389.187,0,804.609,0,2.7,0.0142823,0,0.8532489,27.195,8.951,10.409,5.936,3.062,-3.444,-3.387,-5.763,1385.339,-0.503,703.648,-1.425,9.843,0.451,0,0.062,3,100,0,0,55.114,3,0,12,0,12,0,17,0,3.088
170_reduced,O=C(O[C](O)c1ccccc1)c1ccccc1,1,0,0,0,0,4,2,0,228.247,3.39,490.32,11.041,90.092,389.187,0,804.61,0,2.7,0.0142818,0,0.8532486,27.195,8.951,10.409,5.936,3.062,-3.444,-3.387,-5.763,1385.333,-0.503,703.644,-1.425,9.843,0.451,0,0.062,3,100,0,0,55.114,3,0,12,0,12,0,17,0,3.088
171_reduced,O=C1C=C[C](O)O1,9,0,0,0,0,1,1,-1,100.074,5.171,247.137,30.189,129.712,87.236,0,354.493,1,4.7,0.0754182,0.0190178,0.9801637,8.224,3.699,7.182,7.663,-0.933,0.224,-0.2,-2.269,583.231,-0.397,276.218,-3.507,11.125,0.622,0,-1.012,2,70.986,0,0,65.557,3,0,5,0,5,1,7,0,52.167
171_reduced,O=C1C=C[C](O)O1,9,0,0,0,0,1,1,-1,100.074,5.171,247.137,30.189,129.712,87.236,0,354.493,1,4.7,0.0754188,0.0190178,0.9801637,8.224,3.699,7.182,7.663,-0.933,0.224,-0.2,-2.269,583.231,-0.397,276.218,-3.507,11.125,0.622,0,-1.012,2,70.986,0,0,65.557,3,0,5,0,5,1,7,0,52.167
172_reduced,O=[N+]([O-])c1ccccc1[S](=O)(O)Cl,2,0,0,0,0,4,1,-1,223.631,10.213,369.081,0,150.906,158.192,59.982,603.775,2,1.5,0.1727669,0.0057476,0.9360392,16.951,7.21,11.649,6.255,1.528,-1.807,-3.306,-3.321,367.161,-0.679,356.939,-3.359,7.606,1.387,2,-0.321,3,81.801,0,0,85.208,5,0,6,0,6,0,13,0,1.523
172_reduced,O=[N+]([O-])c1ccccc1[S](=O)(O)Cl,2,0,0,0,0,4,1,-1,223.631,10.215,369.082,0,150.915,158.186,59.981,603.779,2,1.5,0.1728368,0.0057476,0.9360388,16.952,7.21,11.65,6.255,1.528,-1.807,-3.306,-3.321,367.09,-0.679,356.86,-3.36,7.606,1.388,2,-0.321,3,81.799,0,0,85.211,5,0,6,0,6,0,13,0,1.522
173_reduced,O=[S](O)(Cl)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,3,0,0,0,0,3,1,1,314.63,5.072,507.458,1.402,94.009,80.927,331.119,797.195,2,0.5,0.0322658,0.0013934,0.8193605,24.596,5.812,12.562,5.006,4.422,-5.863,-5.525,-4.841,1271.783,0.262,10000,-2.679,7.684,1.571,3,0.362,3,100,261.346,0,46.041,2,0,6,0,6,0,18,1,0.001
173_reduced,O=[S](O)(Cl)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,3,0,0,0,0,3,1,1,314.63,5.033,457.431,0.7,94.013,57.914,304.804,746.685,2,0.5,0.0339215,0.0015458,0.8701565,22.355,5.569,11.771,4.72,3.972,-4.815,-5.525,-3.909,1271.664,0.303,10000,-2.76,7.683,1.57,3,0.222,3,100,235.027,0,46.045,2,0,6,0,6,0,18,0,0.008
174_reduced,O=[S](O)(Cl)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,3,0,0,0,0,3,1,1,314.63,5.072,507.458,1.402,94.009,80.927,331.119,797.195,2,0.5,0.0322658,0.0013934,0.8193605,24.596,5.812,12.562,5.006,4.422,-5.863,-5.525,-4.841,1271.783,0.262,10000,-2.679,7.684,1.571,3,0.362,3,100,261.346,0,46.041,2,0,6,0,6,0,18,1,0.001
174_reduced,O=[S](O)(Cl)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,3,0,0,0,0,3,1,1,314.63,5.033,457.431,0.7,94.013,57.914,304.804,746.685,2,0.5,0.0339215,0.0015458,0.8701565,22.355,5.569,11.771,4.72,3.972,-4.815,-5.525,-3.909,1271.664,0.303,10000,-2.76,7.683,1.57,3,0.222,3,100,235.027,0,46.045,2,0,6,0,6,0,18,0,0.008
179_reduced,O=C1CC[C](O)N1Cl,3,0,0,0,0,1,1,0,135.55,6.934,303.717,130.976,103.675,0,69.067,449.338,1,4.2,0.1069902,0.0138287,0.9341376,11.186,3.9,8.378,6.56,0.041,-0.892,-0.663,-2.598,1029.798,-0.119,1220.342,-3.334,9.775,0.319,2,-0.828,3,81.106,0,0,55.98,3,0,5,0,5,3,8,0,8.042
179_reduced,O=C1CC[C](O)N1Cl,3,0,0,0,0,1,1,0,135.55,6.934,303.718,130.976,103.675,0,69.067,449.338,1,4.2,0.1069911,0.0138286,0.9341372,11.186,3.9,8.378,6.56,0.041,-0.893,-0.663,-2.598,1029.799,-0.119,1220.345,-3.334,9.775,0.319,2,-0.828,3,81.106,0,0,55.98,3,0,5,0,5,3,8,0,8.042
18_reduced,CC[C]c1cccc(OC)c1,4,0,0,0,0,3,0,1,150.22,1.597,397.566,255.194,0,142.372,0,633.59,0,0.75,0.0040256,0,0.8973493,18.636,5.105,5.496,1.721,2.571,-3.33,-3.767,-3.872,9906.038,0.36,5899.293,-0.73,8.996,-0.278,2,0.129,3,100,0,0,8.287,1,0,6,0,6,0,11,0,4.784
181_reduced,O=C(O)c1ccccc1-c1c2cc(Br)[C](O)c(Br)c-2oc2c(Br)c(O)c(Br)cc12,2,0,0,1,0,4,0,-1,649.912,5.587,650.766,20.249,155.712,205.573,269.231,1181.085,3,4.95,0.0264292,0.0131747,0.8303503,40.508,14.315,22.194,12.224,4.98,-6.592,-11.418,-3.45,83.73,-0.523,1286.458,-3.281,8.649,1.404,2,0.409,1,77.564,0,0,94.222,5,1,20,0,20,1,29,1,0
181_reduced,O=C(O)c1ccccc1-c1c2cc(Br)[C](O)c(Br)c-2oc2c(Br)c(O)c(Br)cc12,2,0,0,1,0,4,0,-1,649.912,6.508,650.631,20.135,155.813,205.382,269.302,1181.066,3,4.95,0.0358663,0.0131774,0.8305129,40.505,14.314,22.323,12.223,4.98,-6.59,-11.418,-3.446,83.546,-0.523,1284.554,-3.284,8.648,1.402,2,0.409,1,77.543,0,0,94.281,5,1,20,0,20,1,29,1,0
186_reduced,c1ccc2C[C]3ccccc3cc2c1,6,0,0,0,0,0,0,2,186.296,0.862,432.57,265.85,0,166.719,0,725.727,0,0,0.001023,0,0.9028689,24.482,6.276,7.262,1.264,4.73,-5.622,-5.37,-3.899,9906.038,0.724,5899.293,-0.932,9.196,-0.381,2,0.725,3,100,0,0,0,0,0,14,0,14,8,14,0,0.093
186_reduced,c1ccc2C[C]3ccccc3cc2c1,6,0,0,0,0,0,0,2,186.296,0.823,428.606,265.07,0,163.537,0,718.664,0,0,0.0009414,0,0.9052953,24.169,6.202,7.151,1.19,4.673,-5.589,-5.297,-3.844,9906.038,0.723,5899.293,-0.943,9.169,-0.399,2,0.704,3,100,0,0,0,0,0,14,0,14,8,14,0,0.107
186_reduced,c1ccc2C[C]3ccccc3cc2c1,6,0,0,0,0,0,0,2,186.296,0.862,432.57,265.85,0,166.719,0,725.609,0,0,0.0010233,0,0.9027708,24.477,6.274,7.26,1.265,4.73,-5.621,-5.369,-3.9,9906.038,0.724,5899.293,-0.932,9.196,-0.381,2,0.724,3,100,0,0,0,0,0,14,0,14,8,14,0,0.093
187_reduced,c1ccc([N]Nc2ccccc2)cc1,2,0,0,0,0,3,1,1,184.24,0,440.733,0,21.338,419.395,0,703.587,2,2,0,0.0064176,0.86803,24.082,8.171,11.423,8.015,2.669,-2.86,-2.742,-5.668,6216.649,0.194,3565.254,-0.147,4.791,1.621,3,-0.093,3,100,0,0,24.091,2,0,12,0,12,0,14,0,176.311
188_reduced,O[C](c1ccccc1)c1ccccc1,1,0,0,0,0,3,0,1,184.237,1.567,422.214,13.479,42.018,366.716,0,691.031,1,1.7,0.0035538,0.0040264,0.8952912,23.077,7.795,9.586,5.993,3.053,-3.105,-2.937,-4.975,3957.686,0.033,2188.333,-0.714,9.424,-0.124,3,0.032,3,100,0,0,20.546,1,0,12,0,12,0,14,0,51.384
189_reduced,O=[N+]([O-])c1c[C]Ccc1,6,0,0,0,0,1,0,0,129.158,5.581,330.426,237.932,92.494,0,0,508.947,0,2,0.0612021,0,0.9329812,13.572,3.763,5.542,2.893,1.251,-1.273,-0.859,-2.616,1314.556,-0.205,664.869,-3.128,11.834,0.062,0,-0.482,3,90.089,0,0,45.265,3,0,6,0,6,6,9,0,5.178
19_reduced,C1[C](c2ccccc2)CCCC1,6,0,0,0,0,0,0,2,160.258,0.362,409.613,223.508,0,186.105,0,667.095,0,0,0.0001965,0,0.9013982,22.32,5.8,6.513,1.461,4.443,-4.768,-4.76,-4.015,9906.038,0.639,5899.293,-0.864,9.448,-0.311,2,0.555,3,100,0,0,0,0,0,12,0,12,6,12,0,0.381
190_reduced,N=[C]C(C#N)=c1ccc(=C(C#N)C#N)cc1,2,0,0,0,0,7,0,-2,206.206,6.453,448.763,14.817,250.52,183.427,0,721.915,1,6,0.0576901,0.0133701,0.8672389,19.994,8.084,12.108,9.581,-0.143,-2.375,-2.537,-4.555,41.708,-2.079,15.958,-4.818,9.279,2.7,0,-0.793,2,55.107,0,0,101.016,4,0,6,0,6,0,16,0,0.013
190_reduced,N=[C]C(C#N)=c1ccc(=C(C#N)C#N)cc1,2,0,0,0,0,7,0,-2,206.206,3.22,448.977,14.792,250.976,183.209,0,722.137,1,6,0.014361,0.0133637,0.8670036,20.001,8.086,11.518,9.583,-0.145,-2.378,-2.537,-4.558,41.295,-2.084,15.787,-4.828,9.413,2.834,0,-0.793,2,55.016,0,0,101.103,4,0,6,0,6,0,16,0,0.013
191_reduced,N=[C]C(C#N)=c1ccc(=C(C#N)C#N)cc1,2,0,0,0,0,7,0,-2,206.206,6.453,448.763,14.817,250.52,183.427,0,721.915,1,6,0.0576901,0.0133701,0.8672389,19.994,8.084,12.108,9.581,-0.143,-2.375,-2.537,-4.555,41.708,-2.079,15.958,-4.818,9.279,2.7,0,-0.793,2,55.107,0,0,101.016,4,0,6,0,6,0,16,0,0.013
191_reduced,N=[C]C(C#N)=c1ccc(=C(C#N)C#N)cc1,2,0,0,0,0,7,0,-2,206.206,3.22,448.977,14.792,250.976,183.209,0,722.137,1,6,0.014361,0.0133637,0.8670036,20.001,8.086,11.518,9.583,-0.145,-2.378,-2.537,-4.558,41.295,-2.084,15.787,-4.828,9.413,2.834,0,-0.793,2,55.016,0,0,101.103,4,0,6,0,6,0,16,0,0.013
192_reduced,C1=CS[C](C2SC=CS2)S1,6,0,0,0,0,0,0,0,206.353,0.001,371.966,35.38,0,187.046,149.539,591.771,0,2,0,0,0.9164274,19.315,6.206,7.306,3.909,3.443,-2.49,-2.258,-3.776,9906.038,-0.652,10000,-0.861,8.819,0.886,0,-0.199,3,100,0,0,0,0,0,10,0,10,2,10,0,156.99
193_reduced,C1=CS[C](C2SC=CS2)S1,6,0,0,0,0,0,0,0,206.353,0.001,371.966,35.38,0,187.046,149.539,591.771,0,2,0,0,0.9164274,19.315,6.206,7.306,3.909,3.443,-2.49,-2.258,-3.776,9906.038,-0.652,10000,-0.861,8.819,0.886,0,-0.199,3,100,0,0,0,0,0,10,0,10,2,10,0,156.99
2_reduced,C=[C]c1ccc(OC)cc1,4,0,0,0,0,2,0,1,134.177,1.274,353.607,157.346,0,196.261,0,552.715,0,0.75,0.0029353,0,0.9211116,16.556,4.845,4.918,2.203,3.034,-2.709,-2.925,-3.744,9906.038,0.164,5899.293,-0.636,8.703,0.105,1,-0.063,3,100,0,0,8.289,1,0,6,0,6,0,10,0,36.839
20_reduced,CC[C]c1ccccc1C=CC,6,0,0,0,0,3,0,2,160.258,0.63,437.057,264.158,0,172.899,0,706.375,0,0,0.0005624,0,0.8776419,21.84,5.928,6.176,0.457,4.919,-5.169,-5.169,-4.336,9906.038,0.721,5899.293,-0.622,8.873,0.117,2,0.541,3,100,0,0,0,0,0,6,0,6,0,12,0,0.259
20_reduced,CC[C]c1ccccc1C=CC,6,0,0,0,0,3,0,2,160.258,0.35,430.625,267.622,0,163.003,0,699.799,0,0,0.0001751,0,0.8852139,21.482,5.846,6.048,0.227,4.803,-5.1,-5.1,-4.167,9906.038,0.728,5899.293,-0.657,9.019,-0.015,2,0.522,3,100,0,0,0,0,0,6,0,6,0,12,0,0.28
21_reduced,CC[C]c1ccc(C(C)(C)C)cc1,6,0,0,0,0,3,0,2,176.301,0.13,460.578,354.937,0,105.641,0,772.099,0,0,2.19E-05,0,0.8837121,23.828,6.173,6.781,-0.248,5.271,-5.853,-5.853,-3.917,9906.038,0.903,5899.293,-0.859,9.244,-0.319,1,0.732,3,100,0,0,0,0,1,6,0,6,0,13,1,0.034
22_reduced,CC[C]c1cccc(C=CC)c1,6,0,0,0,0,3,0,2,160.258,0.486,447.527,288.012,0,159.515,0,718.074,0,0,0.0003294,0,0.8665456,22.18,5.876,6.244,0.549,5.087,-5.29,-5.29,-4.452,9906.038,0.769,5899.293,-0.67,8.876,0.127,2,0.575,3,100,0,0,0,0,1,6,0,6,0,12,0,0.176
22_reduced,CC[C]c1cccc(C=CC)c1,6,0,0,0,0,3,0,2,160.258,0.669,428.841,274.486,0,154.356,0,704.497,0,0,0.0006345,0,0.8928688,21.588,5.894,6.096,0.007,4.767,-5.149,-5.149,-4.002,9906.038,0.742,5899.293,-0.688,8.996,0.016,2,0.536,3,100,0,0,0,0,0,6,0,6,0,12,0,0.233
23_reduced,[C]1Cc2ccccc2C1,7,0,0,0,0,0,0,2,118.178,0.629,333.401,159.019,0,174.382,0,511.511,0,0,0.0007742,0,0.9277579,15.982,4.311,4.325,0.861,3.15,-3.084,-3.141,-3.533,9906.038,0.51,5899.293,-0.905,9.226,-0.368,2,0.103,3,100,0,0,0,0,0,9,0,9,3,9,0,10.636
24_reduced,CC[C]c1ccccc1C,6,0,0,0,0,2,0,2,134.221,0.617,375.03,214.026,0,161.004,0,602.868,0,0,0.0006319,0,0.920267,18.226,5.124,5.011,-0.006,3.693,-3.911,-4.091,-3.59,9906.038,0.62,5899.293,-0.76,9.279,-0.328,2,0.283,3,100,0,0,0,0,0,6,0,6,0,10,0,1.888
25_reduced,CC[C]c1ccc(F)cc1,5,0,0,0,0,2,0,2,138.184,2.598,370.133,163.443,0,159.667,47.023,575.05,0,0,0.011738,0,0.9035334,17.1,4.349,4.964,1.271,3.548,-3.356,-3.802,-3.854,9906.038,0.519,10000,-0.765,9.572,0.023,1,0.202,3,100,47.023,0,0,0,0,6,0,6,0,10,0,3.746
26_reduced,CC[C]c1cccc(C)c1,6,0,0,0,0,2,0,2,134.221,0.347,393.172,251.55,0,141.623,0,618.848,0,0,0.0001949,0,0.893247,18.681,4.905,5.077,0.334,4.004,-4.222,-4.258,-3.935,9906.038,0.696,5899.293,-0.829,9.295,-0.334,2,0.33,3,100,0,0,0,0,0,6,0,6,0,10,0,1.1
27_reduced,CC[C]c1ccc(Cl)cc1,5,0,0,0,0,2,0,2,154.639,2.584,385.154,163.432,0,150.075,71.647,603.067,0,0,0.0110691,0,0.8962732,18.13,5.327,5.408,1.251,3.742,-3.66,-4.093,-3.926,9906.038,0.519,10000,-0.799,9.258,0.003,1,0.284,3,100,0,0,0,0,0,6,0,6,0,10,0,1.982
28_reduced,CC[C]c1ccccc1,7,0,0,0,0,2,0,2,120.194,0.333,361.089,163.454,0,197.635,0,558.89,0,0,0.000199,0,0.9087307,16.816,4.796,4.545,0.533,3.406,-3.198,-3.634,-3.951,9906.038,0.519,5899.293,-0.631,9.445,-0.311,1,0.156,3,100,0,0,0,0,0,6,0,6,0,9,0,6.53
29_reduced,CC[C]c1ccc(Br)cc1,5,0,0,0,0,2,0,2,199.09,2.211,390.205,163.427,0,149.384,77.395,611.99,0,0,0.0079871,0,0.8933769,18.48,5.433,5.51,1.26,3.935,-3.734,-4.186,-3.97,9906.038,0.519,10000,-0.801,9.533,0.182,1,0.31,3,100,0,0,0,0,0,6,0,6,0,10,0,2.049
